OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,MonitoringLocationIdentifier,ResultIdentifier,DataLoggerLine,ResultDetectionConditionText,MethodSpecificationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,DataQuality/BiasValue,ConfidenceIntervalValue,UpperConfidenceLimitValue,LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,ResultSamplingPointName,BiologicalIntentName,BiologicalIndividualIdentifier,SubjectTaxonomicName,UnidentifiedSpeciesIdentifier,SampleTissueAnatomyName,GroupSummaryCountWeight/MeasureValue,GroupSummaryCountWeight/MeasureUnitCode,CellFormName,CellShapeName,HabitName,VoltismName,TaxonomicPollutionTolerance,TaxonomicPollutionToleranceScaleText,TrophicLevelName,FunctionalFeedingGroupName,TaxonomicDetailsCitation/ResourceTitleName,TaxonomicDetailsCitation/ResourceCreatorName,TaxonomicDetailsCitation/ResourceSubjectText,TaxonomicDetailsCitation/ResourcePublisherName,TaxonomicDetailsCitation/ResourceDate,TaxonomicDetailsCitation/ResourceIdentifier,FrequencyClassInformationUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodQualifierTypeName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,AnalysisStartTime/Time,AnalysisStartTime/TimeZoneCode,AnalysisEndDate,AnalysisEndTime/Time,AnalysisEndTime/TimeZoneCode,ResultLaboratoryCommentCode,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,LaboratoryAccreditationIndicator,LaboratoryAccreditationAuthorityName,TaxonomistAccreditationIndicator,TaxonomistAccreditationAuthorityName,LabSamplePreparationUrl,ProviderName,_congener_key,_variant_used,_source_query
USGS-PA,USGS Pennsylvania Water Science Center,nwispa.01.02200476,2021-11-16,10:15:00,EST,USGS-01464895,NWIS-123130774,,,,Perfluorohexanesulfonate,Recoverable,34.0,ng/l,,Accepted,,Actual,,,,,,,,,,Added qualifier code: none. RTI Sample: 2112160-004. SGS AXYS Sample: WG79333-L36092-4,54113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM92,USGS,"PFAS, wu, AXYS MLA-110; EPA 1633",,,,"SGS-Axys Analytical Services, Sidney, BC, Canada",2021-12-22,,,,,,,see result laboratory comment,,,,,,,NWIS,PFHxS,Perfluorohexanesulfonate,national
USGS-NM,USGS New Mexico Water Science Center,nwisnm.01.02101216,2021-05-18,14:15:00,MDT,USGS-341513103314501,NWIS-121124761,,Not Detected,,Perfluorohexanesulfonate,Recoverable,,,,Accepted,,Actual,,,,,,,,,,Added qualifier code: none.  RTI Sample: 341513103314501.,54113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LM102,USGS,PFAS SPE/LC/MS/MS SGS FL EPA537M,,,EPA/600/R-08/092,"SGS Env Health & Safety, Accutest Laboratory, Orlando, FL",2021-06-03,,,,,,,see result laboratory comment,,,,,,,NWIS,PFHxS,Perfluorohexanesulfonate,national
USGS-CA,USGS California Water Science Center,nwisca.01.02105575,2021-09-01,15:00:00,PDT,USGS-363500118110001,NWIS-124412049,,Not Detected,,Perfluorohexanesulfonate,Recoverable,,,,Accepted,,Actual,,,,,,,,,,Added qualifier code: none.  RTI Sample: 363500118110001.,54113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LM102,USGS,PFAS SPE/LC/MS/MS SGS FL EPA537M,,,EPA/600/R-08/092,"SGS Env Health & Safety, Accutest Laboratory, Orlando, FL",2021-09-23,,,,,,,see result laboratory comment,,,,,,,NWIS,PFHxS,Perfluorohexanesulfonate,national
USGS-CA,USGS California Water Science Center,nwisca.01.02101322,2021-01-12,10:00:00,PST,USGS-371449120224101,NWIS-122459489,,Not Detected,,Perfluorohexanesulfonate,Recoverable,,,,Accepted,,Actual,,,,,,,,,,Added qualifier code: none.  RTI Sample: 371449120224101.,54113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LM102,USGS,PFAS SPE/LC/MS/MS SGS FL EPA537M,,,EPA/600/R-08/092,"SGS Env Health & Safety, Accutest Laboratory, Orlando, FL",2021-01-29,,,,,,,see result laboratory comment,,,,,,,NWIS,PFHxS,Perfluorohexanesulfonate,national
USGS-PA,USGS Pennsylvania Water Science Center,nwispa.01.02102852,2021-08-17,10:02:00,EDT,USGS-01471000,NWIS-125155367,,Not Detected,,Perfluorohexanesulfonate,Recoverable,,,,Accepted,,Actual,,,,,,,,,,,54113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LM112,USGS,"PFAS LC/MS/MS, PA-DEP, EPA 537.1",,,EPA Method 537.1,Pennsylvania Department of Environmental Protection,2021-08-25,,,,,,,,,,,,,,NWIS,PFHxS,Perfluorohexanesulfonate,national
USGS-PA,USGS Pennsylvania Water Science Center,nwispa.01.02103003,2021-09-13,10:12:00,EDT,USGS-03105500,NWIS-125362991,,Not Detected,,Perfluorohexanesulfonate,Recoverable,,,,Accepted,,Actual,,,,,,,,,,,54113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LM112,USGS,"PFAS LC/MS/MS, PA-DEP, EPA 537.1",,,EPA Method 537.1,Pennsylvania Department of Environmental Protection,2021-09-23,,,,,,,,,,,,,,NWIS,PFHxS,Perfluorohexanesulfonate,national
USGS-NM,USGS New Mexico Water Science Center,nwisnm.01.02101025,2021-04-26,11:00:00,MDT,USGS-353814108473001,NWIS-120943507,,Not Detected,,Perfluorohexanesulfonate,Recoverable,,,,Accepted,,Actual,,,,,,,,,,Added qualifier code: none.  RTI Sample: 353814108473001.,54113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LM102,USGS,PFAS SPE/LC/MS/MS SGS FL EPA537M,,,EPA/600/R-08/092,"SGS Env Health & Safety, Accutest Laboratory, Orlando, FL",2021-06-06,,,,,,,see result laboratory comment,,,,,,,NWIS,PFHxS,Perfluorohexanesulfonate,national
USGS-CA,USGS California Water Science Center,nwisca.01.02105356,2021-08-23,11:30:00,PDT,USGS-392932121260801,NWIS-124427383,,,,Perfluorohexanesulfonate,Recoverable,1.1,ng/l,,Accepted,,Actual,,,,,,,,,,Added qualifier code: none.  RTI Sample: 392932121260801.,54113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LM102,USGS,PFAS SPE/LC/MS/MS SGS FL EPA537M,,,EPA/600/R-08/092,"SGS Env Health & Safety, Accutest Laboratory, Orlando, FL",2021-09-10,,,,,,,below the reporting level but at or above the detection levelsee result laboratory comment,,,,,,,NWIS,PFHxS,Perfluorohexanesulfonate,national
USGS-NM,USGS New Mexico Water Science Center,nwisnm.01.02200033,2021-10-21,13:30:00,MDT,USEPA-325649105421001,NWIS-122915981,,Not Detected,,Perfluorohexanesulfonate,Recoverable,,,,Accepted,,Actual,,,,,,,,,,Added qualifier code: none.  RTI Sample: 325649105421001.,54113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LM102,USGS,PFAS SPE/LC/MS/MS SGS FL EPA537M,,,EPA/600/R-08/092,"SGS Env Health & Safety, Accutest Laboratory, Orlando, FL",2021-11-15,,,,,,,see result laboratory comment,,,,,,,NWIS,PFHxS,Perfluorohexanesulfonate,national
USGS-CA,USGS California Water Science Center,nwisca.01.02104674,2021-07-12,14:00:00,PDT,USGS-341900118070001,NWIS-124422092,,Not Detected,,Perfluorohexanesulfonate,Recoverable,,,,Accepted,,Actual,,,,,,,,,,Added qualifier code: none.  RTI Sample: 341900118070001.,54113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LM102,USGS,PFAS SPE/LC/MS/MS SGS FL EPA537M,,,EPA/600/R-08/092,"SGS Env Health & Safety, Accutest Laboratory, Orlando, FL",2021-07-24,,,,,,,see result laboratory comment,,,,,,,NWIS,PFHxS,Perfluorohexanesulfonate,national
USGS-NM,USGS New Mexico Water Science Center,nwisnm.01.02101881,2021-08-10,14:00:00,MDT,USEPA-362357105344401,NWIS-121861406,,Not Detected,,Perfluorohexanesulfonate,Recoverable,,,,Accepted,,Actual,,,,,,,,,,Added qualifier code: none.  RTI Sample: 362357105344401.,54113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LM102,USGS,PFAS SPE/LC/MS/MS SGS FL EPA537M,,,EPA/600/R-08/092,"SGS Env Health & Safety, Accutest Laboratory, Orlando, FL",2021-08-24,,,,,,,see result laboratory comment,,,,,,,NWIS,PFHxS,Perfluorohexanesulfonate,national
USGS-CA,USGS California Water Science Center,nwisca.01.02104056,2021-06-14,11:50:00,PDT,USGS-373300122290001,NWIS-124423024,,Not Detected,,Perfluorohexanesulfonate,Recoverable,,,,Accepted,,Actual,,,,,,,,,,Added qualifier code: none.  RTI Sample: 373300122290001.,54113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LM102,USGS,PFAS SPE/LC/MS/MS SGS FL EPA537M,,,EPA/600/R-08/092,"SGS Env Health & Safety, Accutest Laboratory, Orlando, FL",2021-07-01,,,,,,,see result laboratory comment,,,,,,,NWIS,PFHxS,Perfluorohexanesulfonate,national
USGS-CA,USGS California Water Science Center,nwisca.01.02102055,2021-03-15,14:00:00,PDT,USGS-354400119100001,NWIS-122875038,,Not Detected,,Perfluorohexanesulfonate,Recoverable,,,,Accepted,,Actual,,,,,,,,,,Added qualifier code: none.  RTI Sample: 354400119100001.,54113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LM102,USGS,PFAS SPE/LC/MS/MS SGS FL EPA537M,,,EPA/600/R-08/092,"SGS Env Health & Safety, Accutest Laboratory, Orlando, FL",2021-03-30,,,,,,,see result laboratory comment,,,,,,,NWIS,PFHxS,Perfluorohexanesulfonate,national
USGS-NM,USGS New Mexico Water Science Center,nwisnm.01.02101814,2021-07-22,07:00:00,MDT,USGS-08330830,NWIS-121544414,,Not Detected,,Perfluorohexanesulfonate,Recoverable,,,,Accepted,,Actual,,,,,,,,,,Added qualifier code: none.  RTI Sample: 08330830.,54113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LM102,USGS,PFAS SPE/LC/MS/MS SGS FL EPA537M,,,EPA/600/R-08/092,"SGS Env Health & Safety, Accutest Laboratory, Orlando, FL",2021-07-29,,,,,,,sample was dilutedsee result laboratory comment,,,,,,,NWIS,PFHxS,Perfluorohexanesulfonate,national
USGS-CA,USGS California Water Science Center,nwisca.01.02105363,2021-08-17,13:30:00,PDT,USGS-365600118140001,NWIS-124417384,,Not Detected,,Perfluorohexanesulfonate,Recoverable,,,,Accepted,,Actual,,,,,,,,,,Added qualifier code: none.  RTI Sample: 365600118140001.,54113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LM102,USGS,PFAS SPE/LC/MS/MS SGS FL EPA537M,,,EPA/600/R-08/092,"SGS Env Health & Safety, Accutest Laboratory, Orlando, FL",2021-09-10,,,,,,,see result laboratory comment,,,,,,,NWIS,PFHxS,Perfluorohexanesulfonate,national
USGS-PA,USGS Pennsylvania Water Science Center,nwispa.01.02103023,2021-03-23,10:32:00,EDT,USGS-03108000,NWIS-125367856,,Not Detected,,Perfluorohexanesulfonate,Recoverable,,,,Accepted,,Actual,,,,,,,,,,,54113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LM112,USGS,"PFAS LC/MS/MS, PA-DEP, EPA 537.1",,,EPA Method 537.1,Pennsylvania Department of Environmental Protection,2021-03-31,,,,,,,,,,,,,,NWIS,PFHxS,Perfluorohexanesulfonate,national
USGS-NJ,USGS New Jersey Water Science Center,nwisnj.01.02100878,2021-08-16,11:50:00,EDT,USGS-402607074163801,NWIS-121763030,,Not Detected,,Perfluorohexanesulfonate,Recoverable,,,,Accepted,,Actual,,,,,,,,,,Added qualifier code: none.  RTI Sample: 402607074163801.,54113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM92,USGS,"PFAS, wu, AXYS MLA-110; EPA 1633",,,,"RTI Laboratories Inc., Livonia, Michigan",2021-09-04,,,,,,,see result laboratory comment,,,,,,,NWIS,PFHxS,Perfluorohexanesulfonate,national
USGS-PA,USGS Pennsylvania Water Science Center,nwispa.01.02102886,2021-07-22,11:32:00,EDT,USGS-01472000,NWIS-125167478,,Not Detected,,Perfluorohexanesulfonate,Recoverable,,,,Accepted,,Actual,,,,,,,,,,,54113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LM112,USGS,"PFAS LC/MS/MS, PA-DEP, EPA 537.1",,,EPA Method 537.1,Pennsylvania Department of Environmental Protection,2021-08-16,,,,,,,,,,,,,,NWIS,PFHxS,Perfluorohexanesulfonate,national
USGS-NM,USGS New Mexico Water Science Center,nwisnm.01.02103029,2021-07-21,15:08:00,MDT,USGS-08330830,NWIS-125000707,,Not Detected,,Perfluorohexanesulfonate,Recoverable,,,,Accepted,,Actual,,,,,,,,,,Added qualifier code: none.  RTI Sample: 2112300-003.,54113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LM102,USGS,PFAS SPE/LC/MS/MS SGS FL EPA537M,,,EPA/600/R-08/092,"SGS Env Health & Safety, Accutest Laboratory, Orlando, FL",2022-01-15,,,,,,,holding time exceededsee result laboratory comment,,,,,,,NWIS,PFHxS,Perfluorohexanesulfonate,national
USGS-NM,USGS New Mexico Water Science Center,nwisnm.01.02102071,2021-08-25,10:00:00,MDT,USGS-08329918,NWIS-122411025,,Not Detected,,Perfluorohexanesulfonate,Recoverable,,,,Accepted,,Actual,,,,,,,,,,Added qualifier code: none.  RTI Sample: 08329918.,54113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LM102,USGS,PFAS SPE/LC/MS/MS SGS FL EPA537M,,,EPA/600/R-08/092,"SGS Env Health & Safety, Accutest Laboratory, Orlando, FL",2021-09-04,,,,,,,see result laboratory comment,,,,,,,NWIS,PFHxS,Perfluorohexanesulfonate,national
USGS-AZ,USGS Arizona Water Science Center,nwisaz.01.02100197,2021-04-28,11:00:00,MST,USGS-360439112094101,NWIS-121072637,,Not Detected,,Perfluorohexanesulfonate,Recoverable,,,,Accepted,,Actual,,,,,,,,,,Added qualifier code: none.  RTI Sample: 360439112094101.,54113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LM102,USGS,PFAS SPE/LC/MS/MS SGS FL EPA537M,,,EPA/600/R-08/092,"SGS Env Health & Safety, Accutest Laboratory, Orlando, FL",2021-05-18,,,,,,,see result laboratory comment,,,,,,,NWIS,PFHxS,Perfluorohexanesulfonate,national
USGS-CA,USGS California Water Science Center,nwisca.01.02102057,2021-03-16,15:00:00,PDT,USGS-350300118580001,NWIS-122874106,,Not Detected,,Perfluorohexanesulfonate,Recoverable,,,,Accepted,,Actual,,,,,,,,,,Added qualifier code: none.  RTI Sample: 350300118580001.,54113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LM102,USGS,PFAS SPE/LC/MS/MS SGS FL EPA537M,,,EPA/600/R-08/092,"SGS Env Health & Safety, Accutest Laboratory, Orlando, FL",2021-03-30,,,,,,,see result laboratory comment,,,,,,,NWIS,PFHxS,Perfluorohexanesulfonate,national
USGS-NM,USGS New Mexico Water Science Center,nwisnm.01.02101076,2021-04-27,15:30:00,MDT,USEPA-323847105420601,NWIS-122914494,,Not Detected,,Perfluorohexanesulfonate,Recoverable,,,,Accepted,,Actual,,,,,,,,,,Added qualifier code: none.  RTI Sample: 323847105420601.,54113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LM102,USGS,PFAS SPE/LC/MS/MS SGS FL EPA537M,,,EPA/600/R-08/092,"SGS Env Health & Safety, Accutest Laboratory, Orlando, FL",2021-05-15,,,,,,,see result laboratory comment,,,,,,,NWIS,PFHxS,Perfluorohexanesulfonate,national
USGS-NM,USGS New Mexico Water Science Center,nwisnm.01.02101022,2021-04-13,12:00:00,MDT,USEPA-325636105421501,NWIS-122915341,,Not Detected,,Perfluorohexanesulfonate,Recoverable,,,,Accepted,,Actual,,,,,,,,,,Added qualifier code: none.  RTI Sample: 325636105421501.,54113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LM102,USGS,PFAS SPE/LC/MS/MS SGS FL EPA537M,,,EPA/600/R-08/092,"SGS Env Health & Safety, Accutest Laboratory, Orlando, FL",2021-04-26,,,,,,,see result laboratory comment,,,,,,,NWIS,PFHxS,Perfluorohexanesulfonate,national
USGS-WV,USGS West Virginia Water Science Center,nwiswv.01.02100233,2021-03-02,15:00:00,EST,USGS-393948079381301,NWIS-120719368,,,,Perfluorohexanesulfonate,Recoverable,1.0,ng/l,,Accepted,,Estimated,,,,,,,,,,Added qualifier code: none.  RTI Sample: 2103164-004.,54113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM98,USGS,"PFAS,wu, DOD QSM 5.3B15 (DoDESP)",,,PFAS QSM-A (DOD QSM5.3 B15),"RTI Laboratories Inc., Livonia, Michigan",2021-03-09,,,,,,,see result laboratory commentbelow the reporting level but at or above the detection level,,,,,,,NWIS,PFHxS,Perfluorohexanesulfonate,national
USGS-CA,USGS California Water Science Center,nwisca.01.02102008,2021-03-04,10:30:00,PST,USGS-363500119280001,NWIS-122824436,,Not Detected,,Perfluorohexanesulfonate,Recoverable,,,,Accepted,,Actual,,,,,,,,,,Added qualifier code: none.  RTI Sample: 363500119280001.,54113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LM102,USGS,PFAS SPE/LC/MS/MS SGS FL EPA537M,,,EPA/600/R-08/092,"SGS Env Health & Safety, Accutest Laboratory, Orlando, FL",2021-03-12,,,,,,,see result laboratory comment,,,,,,,NWIS,PFHxS,Perfluorohexanesulfonate,national
USGS-PA,USGS Pennsylvania Water Science Center,nwispa.01.02202692,2021-10-12,13:32:00,EDT,USGS-01473900,NWIS-125354494,,Not Detected,,Perfluorohexanesulfonate,Recoverable,,,,Accepted,,Actual,,,,,,,,,,,54113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LM112,USGS,"PFAS LC/MS/MS, PA-DEP, EPA 537.1",,,EPA Method 537.1,Pennsylvania Department of Environmental Protection,2021-11-09,,,,,,,,,,,,,,NWIS,PFHxS,Perfluorohexanesulfonate,national
USGS-NM,USGS New Mexico Water Science Center,nwisnm.01.02101224,2021-05-18,15:40:00,MDT,USGS-341135103185601,NWIS-121124371,,Not Detected,,Perfluorohexanesulfonate,Recoverable,,,,Accepted,,Actual,,,,,,,,,,Added qualifier code: none.  RTI Sample: 341135103185601.,54113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LM102,USGS,PFAS SPE/LC/MS/MS SGS FL EPA537M,,,EPA/600/R-08/092,"SGS Env Health & Safety, Accutest Laboratory, Orlando, FL",2021-06-03,,,,,,,see result laboratory comment,,,,,,,NWIS,PFHxS,Perfluorohexanesulfonate,national
USGS-PA,USGS Pennsylvania Water Science Center,nwispa.01.02200482,2021-11-16,14:45:00,EST,USGS-01464905,NWIS-123132827,,,,Perfluorohexanesulfonate,Recoverable,44.0,ng/l,,Accepted,,Actual,,,,,,,,,,Added qualifier code: none. RTI Sample: 2112160-011. SGS AXYS Sample: WG79333-L36092-11,54113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM92,USGS,"PFAS, wu, AXYS MLA-110; EPA 1633",,,,"SGS-Axys Analytical Services, Sidney, BC, Canada",2021-12-22,,,,,,,see result laboratory comment,,,,,,,NWIS,PFHxS,Perfluorohexanesulfonate,national
USGS-NJ,USGS New Jersey Water Science Center,nwisnj.01.02100395,2021-03-15,11:50:00,EDT,USGS-01408505,NWIS-120725767,,,,Perfluorohexanesulfonate,Recoverable,15.0,ng/l,,Accepted,,Actual,,,,,,,,,,Added qualifier code: none.  RTI Sample: 01408505.,54113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LM102,USGS,PFAS SPE/LC/MS/MS SGS FL EPA537M,,,EPA/600/R-08/092,"SGS Env Health & Safety, Accutest Laboratory, Orlando, FL",2021-03-26,,,,,,,see result laboratory comment,,,,,,,NWIS,PFHxS,Perfluorohexanesulfonate,national
USGS-NJ,USGS New Jersey Water Science Center,nwisnj.01.02100922,2021-08-10,12:10:00,EDT,USGS-401335074042701,NWIS-121779725,,Not Detected,,Perfluorohexanesulfonate,Recoverable,,,,Accepted,,Actual,,,,,,,,,,Added qualifier code: none.  RTI Sample: 401335074042701.,54113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM92,USGS,"PFAS, wu, AXYS MLA-110; EPA 1633",,,,"RTI Laboratories Inc., Livonia, Michigan",2021-09-04,,,,,,,see result laboratory comment,,,,,,,NWIS,PFHxS,Perfluorohexanesulfonate,national
USGS-PA,USGS Pennsylvania Water Science Center,nwispa.01.02102897,2021-04-22,08:12:00,EDT,USGS-03086000,NWIS-125167079,,Not Detected,,Perfluorohexanesulfonate,Recoverable,,,,Accepted,,Actual,,,,,,,,,,,54113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LM112,USGS,"PFAS LC/MS/MS, PA-DEP, EPA 537.1",,,EPA Method 537.1,Pennsylvania Department of Environmental Protection,2021-05-05,,,,,,,,,,,,,,NWIS,PFHxS,Perfluorohexanesulfonate,national
USGS-WV,USGS West Virginia Water Science Center,nwiswv.01.02100235,2021-03-01,14:00:00,EST,USGS-392541078555401,NWIS-120719467,,Not Detected,,Perfluorohexanesulfonate,Recoverable,,,,Accepted,,Actual,,,,,,,,,,Added qualifier code: none.  RTI Sample: 2103164-002.,54113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM98,USGS,"PFAS,wu, DOD QSM 5.3B15 (DoDESP)",,,PFAS QSM-A (DOD QSM5.3 B15),"RTI Laboratories Inc., Livonia, Michigan",2021-03-09,,,,,,,see result laboratory comment,,,,,,,NWIS,PFHxS,Perfluorohexanesulfonate,national
USGS-NJ,USGS New Jersey Water Science Center,nwisnj.01.02100775,2021-06-21,12:30:00,EDT,USGS-402907074255901,NWIS-121594972,,,,Perfluorohexanesulfonate,Recoverable,3.3,ng/l,,Accepted,,Actual,,,,,,,,,,Added qualifier code: none.  RTI Sample: 402907074255901.,54113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LM102,USGS,PFAS SPE/LC/MS/MS SGS FL EPA537M,,,EPA/600/R-08/092,"SGS Env Health & Safety, Accutest Laboratory, Orlando, FL",2021-07-09,,,,,,,see result laboratory comment,,,,,,,NWIS,PFHxS,Perfluorohexanesulfonate,national
USGS-PA,USGS Pennsylvania Water Science Center,nwispa.01.02102991,2021-09-13,12:32:00,EDT,USGS-03104500,NWIS-125362793,,Not Detected,,Perfluorohexanesulfonate,Recoverable,,,,Accepted,,Actual,,,,,,,,,,,54113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LM112,USGS,"PFAS LC/MS/MS, PA-DEP, EPA 537.1",,,EPA Method 537.1,Pennsylvania Department of Environmental Protection,2021-09-23,,,,,,,,,,,,,,NWIS,PFHxS,Perfluorohexanesulfonate,national
USGS-NM,USGS New Mexico Water Science Center,nwisnm.01.02101815,2021-07-22,08:00:00,MDT,USGS-08330830,NWIS-121544552,,Not Detected,,Perfluorohexanesulfonate,Recoverable,,,,Accepted,,Actual,,,,,,,,,,Added qualifier code: none.  RTI Sample: 08330830.,54113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LM102,USGS,PFAS SPE/LC/MS/MS SGS FL EPA537M,,,EPA/600/R-08/092,"SGS Env Health & Safety, Accutest Laboratory, Orlando, FL",2021-08-02,,,,,,,sample was dilutedsee result laboratory comment,,,,,,,NWIS,PFHxS,Perfluorohexanesulfonate,national
USGS-NJ,USGS New Jersey Water Science Center,nwisnj.01.02100908,2021-07-28,11:40:00,EDT,USGS-400204074145401,NWIS-121777988,,,,Perfluorohexanesulfonate,Recoverable,1.4,ng/l,,Accepted,,Actual,,,,,,,,,,Added qualifier code: none.  RTI Sample: 400204074145401.,54113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LM102,USGS,PFAS SPE/LC/MS/MS SGS FL EPA537M,,,EPA/600/R-08/092,"SGS Env Health & Safety, Accutest Laboratory, Orlando, FL",2021-08-12,,,,,,,below the reporting level but at or above the detection levelsee result laboratory comment,,,,,,,NWIS,PFHxS,Perfluorohexanesulfonate,national
USGS-NM,USGS New Mexico Water Science Center,nwisnm.01.02101426,2021-06-09,10:00:00,MDT,USGS-333737103201701,NWIS-121246722,,Not Detected,,Perfluorohexanesulfonate,Recoverable,,,,Accepted,,Actual,,,,,,,,,,Added qualifier code: none.  RTI Sample: 333737103201701.,54113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LM102,USGS,PFAS SPE/LC/MS/MS SGS FL EPA537M,,,EPA/600/R-08/092,"SGS Env Health & Safety, Accutest Laboratory, Orlando, FL",2021-06-19,,,,,,,see result laboratory comment,,,,,,,NWIS,PFHxS,Perfluorohexanesulfonate,national
USGS-NM,USGS New Mexico Water Science Center,nwisnm.01.02101416,2021-05-25,14:30:00,MDT,USEPA-325610105561801,NWIS-122915129,,Not Detected,,Perfluorohexanesulfonate,Recoverable,,,,Accepted,,Actual,,,,,,,,,,Added qualifier code: none.  RTI Sample: 325610105561801.,54113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LM102,USGS,PFAS SPE/LC/MS/MS SGS FL EPA537M,,,EPA/600/R-08/092,"SGS Env Health & Safety, Accutest Laboratory, Orlando, FL",2021-06-07,,,,,,,see result laboratory comment,,,,,,,NWIS,PFHxS,Perfluorohexanesulfonate,national
USGS-CA,USGS California Water Science Center,nwisca.01.02103171,2021-04-21,10:30:00,PDT,USGS-342508119383101,NWIS-123271297,,,,Perfluorohexanesulfonate,Recoverable,5.5,ng/l,,Accepted,,Actual,,,,,,,,,,Added qualifier code: none.  RTI Sample: 342508119383101.,54113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LM102,USGS,PFAS SPE/LC/MS/MS SGS FL EPA537M,,,EPA/600/R-08/092,"SGS Env Health & Safety, Accutest Laboratory, Orlando, FL",2021-05-11,,,,,,,see result laboratory comment,,,,,,,NWIS,PFHxS,Perfluorohexanesulfonate,national
USGS-CA,USGS California Water Science Center,nwisca.01.02101970,2021-02-24,14:30:00,PST,USGS-373100120191901,NWIS-122465493,,Not Detected,,Perfluorohexanesulfonate,Recoverable,,,,Accepted,,Actual,,,,,,,,,,Added qualifier code: none.  RTI Sample: 373100120191901.,54113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LM102,USGS,PFAS SPE/LC/MS/MS SGS FL EPA537M,,,EPA/600/R-08/092,"SGS Env Health & Safety, Accutest Laboratory, Orlando, FL",2021-04-12,,,,,,,holding time exceededsee result laboratory comment,,,,,,,NWIS,PFHxS,Perfluorohexanesulfonate,national
USGS-NM,USGS New Mexico Water Science Center,nwisnm.01.02100498,2021-02-25,11:00:00,MST,USGS-08313150,NWIS-120606787,,Not Detected,,Perfluorohexanesulfonate,Recoverable,,,,Accepted,,Actual,,,,,,,,,,Added qualifier code: none.  RTI Sample: 08313150.,54113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LM102,USGS,PFAS SPE/LC/MS/MS SGS FL EPA537M,,,EPA/600/R-08/092,"SGS Env Health & Safety, Accutest Laboratory, Orlando, FL",2021-03-09,,,,,,,see result laboratory comment,,,,,,,NWIS,PFHxS,Perfluorohexanesulfonate,national
