OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,MonitoringLocationIdentifier,ResultIdentifier,DataLoggerLine,ResultDetectionConditionText,MethodSpecificationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,DataQuality/BiasValue,ConfidenceIntervalValue,UpperConfidenceLimitValue,LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,ResultSamplingPointName,BiologicalIntentName,BiologicalIndividualIdentifier,SubjectTaxonomicName,UnidentifiedSpeciesIdentifier,SampleTissueAnatomyName,GroupSummaryCountWeight/MeasureValue,GroupSummaryCountWeight/MeasureUnitCode,CellFormName,CellShapeName,HabitName,VoltismName,TaxonomicPollutionTolerance,TaxonomicPollutionToleranceScaleText,TrophicLevelName,FunctionalFeedingGroupName,TaxonomicDetailsCitation/ResourceTitleName,TaxonomicDetailsCitation/ResourceCreatorName,TaxonomicDetailsCitation/ResourceSubjectText,TaxonomicDetailsCitation/ResourcePublisherName,TaxonomicDetailsCitation/ResourceDate,TaxonomicDetailsCitation/ResourceIdentifier,FrequencyClassInformationUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodQualifierTypeName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,AnalysisStartTime/Time,AnalysisStartTime/TimeZoneCode,AnalysisEndDate,AnalysisEndTime/Time,AnalysisEndTime/TimeZoneCode,ResultLaboratoryCommentCode,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,LaboratoryAccreditationIndicator,LaboratoryAccreditationAuthorityName,TaxonomistAccreditationIndicator,TaxonomistAccreditationAuthorityName,LabSamplePreparationUrl,ProviderName,_congener_key,_variant_used,_source_query
USGS-MA,USGS Massachusetts Water Science Center,nwisma.01.02002866,2020-08-20,12:00:00,EST,USGS-010965043,NWIS-120355638,,,,Perfluoroheptanoate,Recoverable,11.8,ng/l,,Accepted,,Actual,,,,,,,,,,,54229.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LM105,USGS,"Alkyl Substances, SPE/LC/MS/MS",,,EPA/600/R-08/09,"Alpha Analytical, Mansfield Laboratory, Massachusetts",2020-09-01,,,,,,,,,,,,,,NWIS,PFHpA,Perfluoroheptanoate,national
USGS-MA,USGS Massachusetts Water Science Center,nwisma.01.02002777,2020-09-22,10:45:00,EDT,USGS-01103139,NWIS-120106136,,,,Perfluoroheptanoate,Recoverable,5.03,ng/l,,Accepted,,Actual,,,,,,,,,,,54229.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LM105,USGS,"Alkyl Substances, SPE/LC/MS/MS",,,EPA/600/R-08/09,"Alpha Analytical, Mansfield Laboratory, Massachusetts",2020-10-01,,,,,,,,,,,,,,NWIS,PFHpA,Perfluoroheptanoate,national
USGS-NM,USGS New Mexico Water Science Center,nwisnm.01.02100054,2020-11-17,10:00:00,MST,USGS-342537103051201,NWIS-120100268,,Not Detected,,Perfluoroheptanoate,Recoverable,,,,Accepted,,Actual,,,,,,,,,,Added qualifier code: none.  RTI Sample: 342537103051201.,54110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM92,USGS,"PFAS, wu, AXYS MLA-110; EPA 1633",,,,"SGS Env Health & Safety, Accutest Laboratory, Orlando, FL",2020-12-04,,,,,,,see result laboratory comment,,,,,,,NWIS,PFHpA,Perfluoroheptanoate,national
USGS-MA,USGS Massachusetts Water Science Center,nwisma.01.02002773,2020-09-25,12:45:00,EDT,USGS-01107799,NWIS-120106022,,,,Perfluoroheptanoate,Recoverable,10.1,ng/l,,Accepted,,Actual,,,,,,,,,,,54229.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LM105,USGS,"Alkyl Substances, SPE/LC/MS/MS",,,EPA/600/R-08/09,"Alpha Analytical, Mansfield Laboratory, Massachusetts",2020-10-07,,,,,,,,,,,,,,NWIS,PFHpA,Perfluoroheptanoate,national
USGS-MA,USGS Massachusetts Water Science Center,nwisma.01.02002875,2020-08-17,13:30:00,EDT,USGS-01183610,NWIS-120356017,,,,Perfluoroheptanoate,Recoverable,1.86,ng/l,,Accepted,,Actual,,,,,,,,,,,54229.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LM105,USGS,"Alkyl Substances, SPE/LC/MS/MS",,,EPA/600/R-08/09,"Alpha Analytical, Mansfield Laboratory, Massachusetts",2020-08-29,,,,,,,,,,,,,,NWIS,PFHpA,Perfluoroheptanoate,national
USGS-WV,USGS West Virginia Water Science Center,nwiswv.01.02100084,2020-11-18,12:00:00,EST,USGS-371825081313401,NWIS-120103668,,Not Detected,,Perfluoroheptanoate,Recoverable,,,,Accepted,,Actual,,,,,,,,,,Added qualifier code: none.  Comments: CCV drift > 20%.  RTI Sample: 2011530-005.,54110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM98,USGS,"PFAS,wu, DOD QSM 5.3B15 (DoDESP)",,,PFAS QSM-A (DOD QSM5.3 B15),"RTI Laboratories Inc., Livonia, Michigan",2021-01-18,,,,,,,see result laboratory commentholding time exceeded,,,,,,,NWIS,PFHpA,Perfluoroheptanoate,national
USGS-MA,USGS Massachusetts Water Science Center,nwisma.01.02100167,2020-11-09,11:00:00,EST,USGS-01177000,NWIS-120083245,,,,Perfluoroheptanoate,Recoverable,1.68,ng/l,,Accepted,,Estimated,,,,,,,,,,,54229.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LM105,USGS,"Alkyl Substances, SPE/LC/MS/MS",,,EPA/600/R-08/09,"Alpha Analytical, Mansfield Laboratory, Massachusetts",2020-11-16,,,,,,,below the reporting level but at or above the detection level,,,,,,,NWIS,PFHpA,Perfluoroheptanoate,national
USGS-NJ,USGS New Jersey Water Science Center,nwisnj.01.02000714,2020-06-25,13:20:00,EDT,USGS-0141145260,NWIS-125111811,,Not Detected,,Perfluoroheptanoate,Recoverable,,,,Accepted,,Actual,,,,,,,,,,Added qualifier code: none.  RTI Sample: 0141145210.,54110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LM102,USGS,PFAS SPE/LC/MS/MS SGS FL EPA537M,,,EPA/600/R-08/092,"SGS Env Health & Safety, Accutest Laboratory, Orlando, FL",2020-07-14,,,,,,,see result laboratory comment,,,,,,,NWIS,PFHpA,Perfluoroheptanoate,national
USGS-PA,USGS Pennsylvania Water Science Center,nwispa.01.02103063,2020-12-14,12:48:00,EST,USGS-01464985,NWIS-126005852,,,,Perfluoroheptanoate,Recoverable,6.2,ng/l,,Accepted,,Actual,,,,,,,,,,Added qualifier code: none. RTI Sample: WG75015-L34246-5,54110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM92,USGS,"PFAS, wu, AXYS MLA-110; EPA 1633",,,,"SGS-Axys Analytical Services, Sidney, BC, Canada",2021-01-21,,,,,,,see result laboratory comment,,,,,,,NWIS,PFHpA,Perfluoroheptanoate,national
USGS-NJ,USGS New Jersey Water Science Center,nwisnj.01.02000990,2020-09-30,14:41:00,EDT,USGS-01381720,NWIS-119878007,,,,Perfluoroheptanoate,Recoverable,3.2,ng/l,,Accepted,,Actual,,,,,,,,,,Added qualifier code: none.  RTI Sample: 01381720.,54110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LM102,USGS,PFAS SPE/LC/MS/MS SGS FL EPA537M,,,EPA/600/R-08/092,"SGS Env Health & Safety, Accutest Laboratory, Orlando, FL",2020-10-26,,,,,,,see result laboratory comment,,,,,,,NWIS,PFHpA,Perfluoroheptanoate,national
USGS-NJ,USGS New Jersey Water Science Center,nwisnj.01.02001152,2020-09-21,09:50:00,EDT,USGS-01411444,NWIS-121897828,,,,Perfluoroheptanoate,Recoverable,1.3,ng/l,,Accepted,,Actual,,,,,,,,,,Added qualifier code: none.  RTI Sample: 01411444.,54110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LM102,USGS,PFAS SPE/LC/MS/MS SGS FL EPA537M,,,EPA/600/R-08/092,"SGS Env Health & Safety, Accutest Laboratory, Orlando, FL",2020-10-08,,,,,,,below the reporting level but at or above the detection levelsee result laboratory comment,,,,,,,NWIS,PFHpA,Perfluoroheptanoate,national
USGS-MA,USGS Massachusetts Water Science Center,nwisma.01.02003218,2020-09-10,09:05:00,EDT,USGS-413735070320711,NWIS-126513545,,Not Detected,,Perfluoroheptanoate,Recoverable,,,,Preliminary,,Actual,,,,,,,,,,Added qualifier code: none. RTI ID:2009382-002;Comments: Analytical Sequence's Prep Method hold time was exceeded by 4.251 day(s).,54110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM98,USGS,"PFAS,wu, DOD QSM 5.3B15 (DoDESP)",,,PFAS QSM-A (DOD QSM5.3 B15),"RTI Laboratories Inc., Livonia, Michigan",2020-10-01,,,,,,,see result laboratory commentholding time exceeded,,,,,,,NWIS,PFHpA,Perfluoroheptanoate,national
USGS-NJ,USGS New Jersey Water Science Center,nwisnj.01.02000855,2020-09-02,10:50:00,EDT,USGS-01389500,NWIS-119727996,,,,Perfluoroheptanoate,Recoverable,3.3,ng/l,,Accepted,,Actual,,,,,,,,,,Added qualifier code: none.  RTI Sample: 01389500.,54110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LM102,USGS,PFAS SPE/LC/MS/MS SGS FL EPA537M,,,EPA/600/R-08/092,"SGS Env Health & Safety, Accutest Laboratory, Orlando, FL",2020-10-01,,,,,,,holding time exceededsee result laboratory comment,,,,,,,NWIS,PFHpA,Perfluoroheptanoate,national
USGS-MA,USGS Massachusetts Water Science Center,nwisma.01.02002739,2020-09-24,12:30:00,EDT,USGS-01106438,NWIS-120088700,,,,Perfluoroheptanoate,Recoverable,3.16,ng/l,,Accepted,,Actual,,,,,,,,,,,54229.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LM105,USGS,"Alkyl Substances, SPE/LC/MS/MS",,,EPA/600/R-08/09,"Alpha Analytical, Mansfield Laboratory, Massachusetts",2020-10-07,,,,,,,,,,,,,,NWIS,PFHpA,Perfluoroheptanoate,national
USGS-PA,USGS Pennsylvania Water Science Center,nwispa.01.02103090,2020-11-09,09:37:00,EST,USGS-01473900,NWIS-126006952,,,,Perfluoroheptanoate,Recoverable,3.5,ng/l,,Accepted,,Actual,,,,,,,,,,Added qualifier code: none. RTI Sample: WG75017-L34246-41,54110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM92,USGS,"PFAS, wu, AXYS MLA-110; EPA 1633",,,,"SGS-Axys Analytical Services, Sidney, BC, Canada",2021-01-26,,,,,,,see result laboratory comment,,,,,,,NWIS,PFHpA,Perfluoroheptanoate,national
USGS-CA,USGS California Water Science Center,nwisca.01.02002308,2020-03-09,09:30:00,PDT,USGS-335008116135301,NWIS-120708063,,Not Detected,,Perfluoroheptanoate,Recoverable,,,,Accepted,,Actual,,,,,,,,,,Added qualifier code: none.  RTI Sample: 335008116135301-004S007E10J CV18D02.,54110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LM102,USGS,PFAS SPE/LC/MS/MS SGS FL EPA537M,,,EPA/600/R-08/092,"SGS Env Health & Safety, Accutest Laboratory, Orlando, FL",2020-03-19,,,,,,,see result laboratory comment,,,,,,,NWIS,PFHpA,Perfluoroheptanoate,national
USGS-MA,USGS Massachusetts Water Science Center,nwisma.01.02002870,2020-08-26,11:15:00,EST,USGS-01108415,NWIS-120355807,,,,Perfluoroheptanoate,Recoverable,3.14,ng/l,,Accepted,,Actual,,,,,,,,,,,54229.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LM105,USGS,"Alkyl Substances, SPE/LC/MS/MS",,,EPA/600/R-08/09,"Alpha Analytical, Mansfield Laboratory, Massachusetts",2020-09-12,,,,,,,,,,,,,,NWIS,PFHpA,Perfluoroheptanoate,national
USGS-MA,USGS Massachusetts Water Science Center,nwisma.01.02100182,2020-10-22,13:30:00,EDT,USGS-01170006,NWIS-120082844,,,,Perfluoroheptanoate,Recoverable,0.24,ng/l,,Accepted,,Estimated,,,,,,,,,,,54229.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LM105,USGS,"Alkyl Substances, SPE/LC/MS/MS",,,EPA/600/R-08/09,"Alpha Analytical, Mansfield Laboratory, Massachusetts",2020-11-05,,,,,,,below the reporting level but at or above the detection level,,,,,,,NWIS,PFHpA,Perfluoroheptanoate,national
USGS-NJ,USGS New Jersey Water Science Center,nwisnj.01.02000718,2020-06-24,11:00:00,EDT,USGS-01462033,NWIS-119551708,,Not Detected,,Perfluoroheptanoate,Recoverable,,,,Accepted,,Actual,,,,,,,,,,Added qualifier code: none.  RTI Sample: 01462033.,54110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LM102,USGS,PFAS SPE/LC/MS/MS SGS FL EPA537M,,,EPA/600/R-08/092,"SGS Env Health & Safety, Accutest Laboratory, Orlando, FL",2020-07-14,,,,,,,see result laboratory comment,,,,,,,NWIS,PFHpA,Perfluoroheptanoate,national
USGS-CA,USGS California Water Science Center,nwisca.01.02100489,2020-11-02,10:00:00,PST,USGS-373519121020901,NWIS-122451605,,Not Detected,,Perfluoroheptanoate,Recoverable,,,,Accepted,,Actual,,,,,,,,,,Added qualifier code: none.  RTI Sample: 373519121020901.,54110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LM102,USGS,PFAS SPE/LC/MS/MS SGS FL EPA537M,,,EPA/600/R-08/092,"SGS Env Health & Safety, Accutest Laboratory, Orlando, FL",2020-11-21,,,,,,,see result laboratory comment,,,,,,,NWIS,PFHpA,Perfluoroheptanoate,national
USGS-NY,USGS New York Water Science Center,nwisny.01.02100159,2020-11-23,13:17:00,EST,USGS-405126072543301,NWIS-122929145,,,,Perfluoroheptanoate,Recoverable,9.7,ng/l,,Accepted,,Actual,,,,,,,,,,"""Added qualifier code: none.  Comments: Perfluoroheptanoic acid, analyte, water, ng/L.  RTI Sample: 2011666-004.""",54110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM98,USGS,"PFAS,wu, DOD QSM 5.3B15 (DoDESP)",,,PFAS QSM-A (DOD QSM5.3 B15),"RTI Laboratories Inc., Livonia, Michigan",2021-01-18,,,,,,,see result laboratory comment,,,,,,,NWIS,PFHpA,Perfluoroheptanoate,national
USGS-CA,USGS California Water Science Center,nwisca.01.02003821,2020-08-17,10:00:00,PDT,USGS-360000120540001,NWIS-121368739,,Not Detected,,Perfluoroheptanoate,Recoverable,,,,Accepted,,Actual,,,,,,,,,,Added qualifier code: none.  RTI Sample: 360000120540001 MSSV-02.,54110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LM102,USGS,PFAS SPE/LC/MS/MS SGS FL EPA537M,,,EPA/600/R-08/092,"SGS Env Health & Safety, Accutest Laboratory, Orlando, FL",2020-08-31,,,,,,,see result laboratory comment,,,,,,,NWIS,PFHpA,Perfluoroheptanoate,national
USGS-PA,USGS Pennsylvania Water Science Center,nwispa.01.02102864,2020-12-15,15:02:00,EST,USGS-01471805,NWIS-125155584,,Not Detected,,Perfluoroheptanoate,Recoverable,,,,Accepted,,Actual,,,,,,,,,,,54110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LM112,USGS,"PFAS LC/MS/MS, PA-DEP, EPA 537.1",,,EPA Method 537.1,Pennsylvania Department of Environmental Protection,2020-12-29,,,,,,,,,,,,,,NWIS,PFHpA,Perfluoroheptanoate,national
USGS-NJ,USGS New Jersey Water Science Center,nwisnj.01.02100121,2020-11-23,11:50:00,EST,USGS-393301074591601,NWIS-120122020,,,,Perfluoroheptanoate,Recoverable,2.1,ng/l,,Accepted,,Actual,,,,,,,,,,Added qualifier code: none.  RTI Sample: 393301074591601 MW 35.,54110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LM102,USGS,PFAS SPE/LC/MS/MS SGS FL EPA537M,,,EPA/600/R-08/092,"SGS Env Health & Safety, Accutest Laboratory, Orlando, FL",2020-12-09,,,,,,,see result laboratory comment,,,,,,,NWIS,PFHpA,Perfluoroheptanoate,national
USGS-NJ,USGS New Jersey Water Science Center,nwisnj.01.02000612,2020-08-10,10:00:00,EDT,USGS-01399780,NWIS-119436340,,,,Perfluoroheptanoate,Recoverable,2.7,ng/l,,Accepted,,Actual,,,,,,,,,,Added qualifier code: none.  RTI Sample: 01399780.,54110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LM102,USGS,PFAS SPE/LC/MS/MS SGS FL EPA537M,,,EPA/600/R-08/092,"SGS Env Health & Safety, Accutest Laboratory, Orlando, FL",2020-09-04,,,,,,,see result laboratory comment,,,,,,,NWIS,PFHpA,Perfluoroheptanoate,national
USGS-NJ,USGS New Jersey Water Science Center,nwisnj.01.02000412,2020-02-04,09:30:00,EST,USGS-01403391,NWIS-118881790,,,,Perfluoroheptanoate,Recoverable,2.0,ng/l,,Accepted,,Actual,,,,,,,,,,Added qualifier code: none.  RTI Sample: 01403391-GREEN BROOK.,54110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LM102,USGS,PFAS SPE/LC/MS/MS SGS FL EPA537M,,,EPA/600/R-08/092,"SGS Env Health & Safety, Accutest Laboratory, Orlando, FL",2020-02-27,,,,,,,below the reporting level but at or above the detection levelsee result laboratory comment,,,,,,,NWIS,PFHpA,Perfluoroheptanoate,national
USGS-MA,USGS Massachusetts Water Science Center,nwisma.01.02002849,2020-08-18,14:00:00,EST,USGS-01097026,NWIS-120273727,,,,Perfluoroheptanoate,Recoverable,4.19,ng/l,,Accepted,,Actual,,,,,,,,,,,54229.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LM105,USGS,"Alkyl Substances, SPE/LC/MS/MS",,,EPA/600/R-08/09,"Alpha Analytical, Mansfield Laboratory, Massachusetts",2020-08-29,,,,,,,,,,,,,,NWIS,PFHpA,Perfluoroheptanoate,national
USGS-MA,USGS Massachusetts Water Science Center,nwisma.01.02002762,2020-09-15,13:30:00,EDT,USGS-01099000,NWIS-120089480,,,,Perfluoroheptanoate,Recoverable,3.46,ng/l,,Accepted,,Actual,,,,,,,,,,,54229.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LM105,USGS,"Alkyl Substances, SPE/LC/MS/MS",,,EPA/600/R-08/09,"Alpha Analytical, Mansfield Laboratory, Massachusetts",2020-09-27,,,,,,,,,,,,,,NWIS,PFHpA,Perfluoroheptanoate,national
USGS-NJ,USGS New Jersey Water Science Center,nwisnj.01.02000536,2020-07-20,13:40:00,EDT,USGS-394856075183601,NWIS-119344312,,,,Perfluoroheptanoate,Recoverable,22.0,ng/l,,Accepted,,Actual,,,,,,,,,,Added qualifier code: none.  RTI Sample: 394856075183601.,54110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LM102,USGS,PFAS SPE/LC/MS/MS SGS FL EPA537M,,,EPA/600/R-08/092,"SGS Env Health & Safety, Accutest Laboratory, Orlando, FL",2020-08-05,,,,,,,see result laboratory comment,,,,,,,NWIS,PFHpA,Perfluoroheptanoate,national
USGS-MA,USGS Massachusetts Water Science Center,nwisma.01.02003186,2020-09-03,13:55:00,EDT,USGS-413815070303310,NWIS-126339687,,Not Detected,,Perfluoroheptanoate,Recoverable,,,,Preliminary,,Actual,,,,,,,,,,Added qualifier code: none. RTI ID:2009252-014;Comments: Analytical Sequence's Prep Method hold time was exceeded by 12.97 day(s).,54110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM98,USGS,"PFAS,wu, DOD QSM 5.3B15 (DoDESP)",,,PFAS QSM-A (DOD QSM5.3 B15),"RTI Laboratories Inc., Livonia, Michigan",2020-10-08,,,,,,,see result laboratory commentholding time exceeded,,,,,,,NWIS,PFHpA,Perfluoroheptanoate,national
USGS-NJ,USGS New Jersey Water Science Center,nwisnj.01.02000575,2020-06-16,11:00:00,EDT,USGS-01381800,NWIS-119395232,,,,Perfluoroheptanoate,Recoverable,4.4,ng/l,,Accepted,,Actual,,,,,,,,,,Added qualifier code: none.  RTI Sample: 2006447-09.  SGS Sample: FA76130-9.  Client Sample: 01381800.,54110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LM102,USGS,PFAS SPE/LC/MS/MS SGS FL EPA537M,,,EPA/600/R-08/092,"SGS Env Health & Safety, Accutest Laboratory, Orlando, FL",2020-06-26,,,,,,,see result laboratory comment,,,,,,,NWIS,PFHpA,Perfluoroheptanoate,national
USGS-CA,USGS California Water Science Center,nwisca.01.02100514,2020-11-17,10:00:00,PST,USGS-413400123320001,NWIS-122572547,,Not Detected,,Perfluoroheptanoate,Recoverable,,,,Accepted,,Actual,,,,,,,,,,Added qualifier code: none.  RTI Sample: 413400123320001.,54110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LM102,USGS,PFAS SPE/LC/MS/MS SGS FL EPA537M,,,EPA/600/R-08/092,"SGS Env Health & Safety, Accutest Laboratory, Orlando, FL",2020-12-05,,,,,,,see result laboratory comment,,,,,,,NWIS,PFHpA,Perfluoroheptanoate,national
USGS-CA,USGS California Water Science Center,nwisca.01.02001850,2020-02-06,11:20:00,PST,USGS-361700119150001,NWIS-120270417,,Not Detected,,Perfluoroheptanoate,Recoverable,,,,Accepted,,Actual,,,,,,,,,,Added qualifier code: none.  RTI Sample: 361700119150001-019S025E10C002M S4-TUSK-KAW16.,54110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LM102,USGS,PFAS SPE/LC/MS/MS SGS FL EPA537M,,,EPA/600/R-08/092,"SGS Env Health & Safety, Accutest Laboratory, Orlando, FL",2020-02-20,,,,,,,see result laboratory comment,,,,,,,NWIS,PFHpA,Perfluoroheptanoate,national
USGS-WV,USGS West Virginia Water Science Center,nwiswv.01.02100163,2020-12-15,12:00:00,EST,USGS-392054077522301,NWIS-120284084,,Not Detected,,Perfluoroheptanoate,Recoverable,,,,Accepted,,Actual,,,,,,,,,,Added qualifier code: none.  RTI Sample: 2012477-003.,54110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM98,USGS,"PFAS,wu, DOD QSM 5.3B15 (DoDESP)",,,PFAS QSM-A (DOD QSM5.3 B15),"RTI Laboratories Inc., Livonia, Michigan",2021-01-22,,,,,,,see result laboratory comment,,,,,,,NWIS,PFHpA,Perfluoroheptanoate,national
USGS-WV,USGS West Virginia Water Science Center,nwiswv.01.02100055,2020-11-04,08:00:00,EST,USGS-03049930,NWIS-120045224,,Not Detected,,Perfluoroheptanoate,Recoverable,,,,Accepted,,Actual,,,,,,,,,,Added qualifier code: none.  Comments: CCV drift > 20%.  RTI Sample: 2011170-005.,54110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM98,USGS,"PFAS,wu, DOD QSM 5.3B15 (DoDESP)",,,PFAS QSM-A (DOD QSM5.3 B15),"RTI Laboratories Inc., Livonia, Michigan",2020-12-03,,,,,,,see result laboratory commentholding time exceeded,,,,,,,NWIS,PFHpA,Perfluoroheptanoate,national
USGS-MA,USGS Massachusetts Water Science Center,nwisma.01.02003201,2020-08-31,13:00:00,EDT,USGS-413808070305104,NWIS-126387261,,,,Perfluoroheptanoate,Recoverable,14.0,ng/l,,Preliminary,,Actual,,,,,,,,,,Added qualifier code: none. RTI ID:2009253-021;Comments: Analytical Sequence's Prep Method hold time was exceeded by 14.088 day(s).,54110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM98,USGS,"PFAS,wu, DOD QSM 5.3B15 (DoDESP)",,,PFAS QSM-A (DOD QSM5.3 B15),"RTI Laboratories Inc., Livonia, Michigan",2020-10-01,,,,,,,see result laboratory commentsample was dilutedholding time exceeded,,,,,,,NWIS,PFHpA,Perfluoroheptanoate,national
USGS-PA,USGS Pennsylvania Water Science Center,nwispa.01.02102994,2020-12-15,08:32:00,EST,USGS-03105500,NWIS-125363414,,Not Detected,,Perfluoroheptanoate,Recoverable,,,,Accepted,,Actual,,,,,,,,,,,54110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LM112,USGS,"PFAS LC/MS/MS, PA-DEP, EPA 537.1",,,EPA Method 537.1,Pennsylvania Department of Environmental Protection,2020-12-24,,,,,,,,,,,,,,NWIS,PFHpA,Perfluoroheptanoate,national
USGS-MA,USGS Massachusetts Water Science Center,nwisma.01.02003200,2020-08-31,14:00:00,EDT,USGS-413808070305103,NWIS-126387226,,,,Perfluoroheptanoate,Recoverable,17.0,ng/l,,Preliminary,,Actual,,,,,,,,,,Added qualifier code: none. RTI ID:2009253-020;Comments: Analytical Sequence's Prep Method hold time was exceeded by 14.047 day(s).,54110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM98,USGS,"PFAS,wu, DOD QSM 5.3B15 (DoDESP)",,,PFAS QSM-A (DOD QSM5.3 B15),"RTI Laboratories Inc., Livonia, Michigan",2020-10-01,,,,,,,see result laboratory commentholding time exceeded,,,,,,,NWIS,PFHpA,Perfluoroheptanoate,national
USGS-CA,USGS California Water Science Center,nwisca.01.02001516,2020-01-13,13:00:00,PST,USGS-335611116282101,NWIS-120714763,,Not Detected,,Perfluoroheptanoate,Recoverable,,,,Accepted,,Actual,,,,,,,,,,Added qualifier code: none.  RTI Sample: 335611116282101-003S005E04M001S-CV07D01.,54110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LM102,USGS,PFAS SPE/LC/MS/MS SGS FL EPA537M,,,EPA/600/R-08/092,"SGS Env Health & Safety, Accutest Laboratory, Orlando, FL",2020-01-29,,,,,,,see result laboratory comment,,,,,,,NWIS,PFHpA,Perfluoroheptanoate,national
USGS-NJ,USGS New Jersey Water Science Center,nwisnj.01.02000330,2020-03-17,10:30:00,EDT,USGS-01409416,NWIS-124938576,,,,Perfluoroheptanoate,Recoverable,1.0,ng/l,,Accepted,,Actual,,,,,,,,,,Added qualifier code: none.  RTI Sample: 01409416-HAMMONTON CREEK AT WESCOATVILLE.,54110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LM102,USGS,PFAS SPE/LC/MS/MS SGS FL EPA537M,,,EPA/600/R-08/092,"SGS Env Health & Safety, Accutest Laboratory, Orlando, FL",2020-03-24,,,,,,,below the reporting level but at or above the detection levelsee result laboratory comment,,,,,,,NWIS,PFHpA,Perfluoroheptanoate,national
USGS-NJ,USGS New Jersey Water Science Center,nwisnj.01.02001047,2020-08-11,10:36:00,EDT,USGS-01467150,NWIS-120304918,,,,Perfluoroheptanoate,Recoverable,4.7,ng/l,,Accepted,,Actual,,,,,,,,,,Added qualifier code: none.  RTI Sample: 01467150.,54110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LM102,USGS,PFAS SPE/LC/MS/MS SGS FL EPA537M,,,EPA/600/R-08/092,"SGS Env Health & Safety, Accutest Laboratory, Orlando, FL",2020-09-10,,,,,,,holding time exceededsee result laboratory comment,,,,,,,NWIS,PFHpA,Perfluoroheptanoate,national
USGS-CA,USGS California Water Science Center,nwisca.01.02003082,2020-06-18,15:00:00,PDT,USGS-335037116183801,NWIS-120707112,,Not Detected,,Perfluoroheptanoate,Recoverable,,,,Accepted,,Actual,,,,,,,,,,Added qualifier code: none.  RTI Sample: 335037116183801/CV17D03.,54110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LM102,USGS,PFAS SPE/LC/MS/MS SGS FL EPA537M,,,EPA/600/R-08/092,"SGS Env Health & Safety, Accutest Laboratory, Orlando, FL",2020-06-30,,,,,,,see result laboratory comment,,,,,,,NWIS,PFHpA,Perfluoroheptanoate,national
