station_id,latitude,longitude,upstream_pfas_facility_count,nearest_pfas_facility_km,watershed_area_km2,pct_urban,mean_annual_flow_m3s,stream_order,month,water_pfas_ng_l
seg_1481_m3,44.10838157990236,-101.79319333579245,0,90.44854517320043,748.3614510944808,19.6,38.3,2,4,7.7
seg_1481_m6,44.10838157990236,-101.79319333579245,0,90.44854517320043,748.3614510944808,19.6,38.3,2,7,11.0
seg_1481_m9,44.10838157990236,-101.79319333579245,0,90.44854517320043,748.3614510944808,19.6,38.3,2,10,10.2
seg_1482,47.333389136708874,-96.67968130495848,0,54.21686608086537,256.5748751281876,13.6,7.5,3,5,5.1
seg_1482_m0,47.333389136708874,-96.67968130495848,0,54.21686608086537,256.5748751281876,13.6,7.5,3,1,5.2
seg_1482_m3,47.333389136708874,-96.67968130495848,0,54.21686608086537,256.5748751281876,13.6,7.5,3,4,4.8
seg_1482_m6,47.333389136708874,-96.67968130495848,0,54.21686608086537,256.5748751281876,13.6,7.5,3,7,5.7
seg_1482_m9,47.333389136708874,-96.67968130495848,0,54.21686608086537,256.5748751281876,13.6,7.5,3,10,5.4
seg_1483,48.47648517011087,-100.55423756974923,0,187.7695895546936,1099.3984011397033,14.3,63.2,2,11,8.1
seg_1483_m0,48.47648517011087,-100.55423756974923,0,187.7695895546936,1099.3984011397033,14.3,63.2,2,1,8.1
seg_1483_m3,48.47648517011087,-100.55423756974923,0,187.7695895546936,1099.3984011397033,14.3,63.2,2,4,6.3
seg_1483_m6,48.47648517011087,-100.55423756974923,0,187.7695895546936,1099.3984011397033,14.3,63.2,2,7,9.4
seg_1483_m9,48.47648517011087,-100.55423756974923,0,187.7695895546936,1099.3984011397033,14.3,63.2,2,10,8.5
seg_1484,44.67580073598144,-98.83964379417365,0,136.5178199676088,460.74474419786577,18.7,27.0,4,7,5.8
seg_1484_m0,44.67580073598144,-98.83964379417365,0,136.5178199676088,460.74474419786577,18.7,27.0,4,1,6.0
seg_1484_m3,44.67580073598144,-98.83964379417365,0,136.5178199676088,460.74474419786577,18.7,27.0,4,4,5.4
seg_1484_m6,44.67580073598144,-98.83964379417365,0,136.5178199676088,460.74474419786577,18.7,27.0,4,7,6.6
seg_1484_m9,44.67580073598144,-98.83964379417365,0,136.5178199676088,460.74474419786577,18.7,27.0,4,10,6.3
seg_1485,44.346493653946496,-99.51110808870939,0,93.15355085917511,576.6564579037263,15.3,26.3,3,9,9.6
seg_1485_m0,44.346493653946496,-99.51110808870939,0,93.15355085917511,576.6564579037263,15.3,26.3,3,1,9.1
seg_1485_m3,44.346493653946496,-99.51110808870939,0,93.15355085917511,576.6564579037263,15.3,26.3,3,4,8.1
seg_1485_m6,44.346493653946496,-99.51110808870939,0,93.15355085917511,576.6564579037263,15.3,26.3,3,7,10.0
seg_1485_m9,44.346493653946496,-99.51110808870939,0,93.15355085917511,576.6564579037263,15.3,26.3,3,10,9.5
seg_1486,43.52792785645643,-101.42754083823507,0,151.79751228748407,510.2527367056725,18.7,26.8,1,5,8.4
seg_1486_m0,43.52792785645643,-101.42754083823507,0,151.79751228748407,510.2527367056725,18.7,26.8,1,1,8.8
seg_1486_m3,43.52792785645643,-101.42754083823507,0,151.79751228748407,510.2527367056725,18.7,26.8,1,4,7.8
seg_1486_m6,43.52792785645643,-101.42754083823507,0,151.79751228748407,510.2527367056725,18.7,26.8,1,7,9.6
seg_1486_m9,43.52792785645643,-101.42754083823507,0,151.79751228748407,510.2527367056725,18.7,26.8,1,10,9.1
seg_1487,43.36278412646054,-103.39498423353356,0,262.3219354532679,1277.3929255358194,16.5,78.5,2,5,4.7
seg_1487_m0,43.36278412646054,-103.39498423353356,0,262.3219354532679,1277.3929255358194,16.5,78.5,2,1,4.7
seg_1487_m3,43.36278412646054,-103.39498423353356,0,262.3219354532679,1277.3929255358194,16.5,78.5,2,4,4.2
seg_1487_m6,43.36278412646054,-103.39498423353356,0,262.3219354532679,1277.3929255358194,16.5,78.5,2,7,5.1
seg_1487_m9,43.36278412646054,-103.39498423353356,0,262.3219354532679,1277.3929255358194,16.5,78.5,2,10,4.9
seg_1488,47.02977139108883,-96.27767777087811,0,60.96344302651228,1256.1674314415868,10.9,71.1,1,4,7.3
seg_1488_m0,47.02977139108883,-96.27767777087811,0,60.96344302651228,1256.1674314415868,10.9,71.1,1,1,7.7
seg_1488_m3,47.02977139108883,-96.27767777087811,0,60.96344302651228,1256.1674314415868,10.9,71.1,1,4,6.9
seg_1488_m6,47.02977139108883,-96.27767777087811,0,60.96344302651228,1256.1674314415868,10.9,71.1,1,7,8.2
seg_1488_m9,47.02977139108883,-96.27767777087811,0,60.96344302651228,1256.1674314415868,10.9,71.1,1,10,7.8
seg_1489,45.17042398474538,-97.30795217833784,0,176.868577053313,386.07505682372914,13.6,14.0,3,9,11.1
seg_1489_m0,45.17042398474538,-97.30795217833784,0,176.868577053313,386.07505682372914,13.6,14.0,3,1,10.9
seg_1489_m3,45.17042398474538,-97.30795217833784,0,176.868577053313,386.07505682372914,13.6,14.0,3,4,9.7
seg_1489_m6,45.17042398474538,-97.30795217833784,0,176.868577053313,386.07505682372914,13.6,14.0,3,7,12.0
seg_1489_m9,45.17042398474538,-97.30795217833784,0,176.868577053313,386.07505682372914,13.6,14.0,3,10,11.4
seg_1490,47.652361763705855,-101.68751085541695,0,138.19818860214465,1225.0861488154478,19.6,71.0,4,8,10.9
seg_1490_m0,47.652361763705855,-101.68751085541695,0,138.19818860214465,1225.0861488154478,19.6,71.0,4,1,10.7
seg_1490_m3,47.652361763705855,-101.68751085541695,0,138.19818860214465,1225.0861488154478,19.6,71.0,4,4,8.4
seg_1490_m6,47.652361763705855,-101.68751085541695,0,138.19818860214465,1225.0861488154478,19.6,71.0,4,7,12.5
seg_1490_m9,47.652361763705855,-101.68751085541695,0,138.19818860214465,1225.0861488154478,19.6,71.0,4,10,11.3
seg_1491,47.541235556710355,-102.90538321825693,0,249.8531834012271,1093.5147996986766,16.7,66.3,1,7,6.9
seg_1491_m0,47.541235556710355,-102.90538321825693,0,249.8531834012271,1093.5147996986766,16.7,66.3,1,1,6.7
seg_1491_m3,47.541235556710355,-102.90538321825693,0,249.8531834012271,1093.5147996986766,16.7,66.3,1,4,5.1
seg_1491_m6,47.541235556710355,-102.90538321825693,0,249.8531834012271,1093.5147996986766,16.7,66.3,1,7,7.7
seg_1491_m9,47.541235556710355,-102.90538321825693,0,249.8531834012271,1093.5147996986766,16.7,66.3,1,10,6.9
seg_1492,45.948352113062654,-96.54802689429687,0,104.98700835064041,687.0593646368675,12.7,34.3,3,12,7.8
seg_1492_m0,45.948352113062654,-96.54802689429687,0,104.98700835064041,687.0593646368675,12.7,34.3,3,1,7.7
seg_1492_m3,45.948352113062654,-96.54802689429687,0,104.98700835064041,687.0593646368675,12.7,34.3,3,4,6.8
seg_1492_m6,45.948352113062654,-96.54802689429687,0,104.98700835064041,687.0593646368675,12.7,34.3,3,7,8.5
seg_1492_m9,45.948352113062654,-96.54802689429687,0,104.98700835064041,687.0593646368675,12.7,34.3,3,10,8.0
seg_1493,44.93369957165616,-97.50149936592274,0,143.89203606272193,861.7207337961763,14.5,52.5,4,3,12.0
seg_1493_m0,44.93369957165616,-97.50149936592274,0,143.89203606272193,861.7207337961763,14.5,52.5,4,1,12.5
seg_1493_m3,44.93369957165616,-97.50149936592274,0,143.89203606272193,861.7207337961763,14.5,52.5,4,4,11.3
seg_1493_m6,44.93369957165616,-97.50149936592274,0,143.89203606272193,861.7207337961763,14.5,52.5,4,7,13.4
seg_1493_m9,44.93369957165616,-97.50149936592274,0,143.89203606272193,861.7207337961763,14.5,52.5,4,10,13.0
seg_1494,44.526280050188774,-100.44779238980375,1,20.463416911185686,880.8671189079238,14.3,50.1,1,9,11.9
seg_1494_m0,44.526280050188774,-100.44779238980375,1,20.463416911185686,880.8671189079238,14.3,50.1,1,1,11.5
seg_1494_m3,44.526280050188774,-100.44779238980375,1,20.463416911185686,880.8671189079238,14.3,50.1,1,4,8.7
seg_1494_m6,44.526280050188774,-100.44779238980375,1,20.463416911185686,880.8671189079238,14.3,50.1,1,7,13.1
seg_1494_m9,44.526280050188774,-100.44779238980375,1,20.463416911185686,880.8671189079238,14.3,50.1,1,10,11.8
seg_1495,48.34159070109928,-101.0214501533493,0,173.20268940316774,392.5754361776037,14.2,16.4,2,8,6.9
seg_1495_m0,48.34159070109928,-101.0214501533493,0,173.20268940316774,392.5754361776037,14.2,16.4,2,1,6.9
seg_1495_m3,48.34159070109928,-101.0214501533493,0,173.20268940316774,392.5754361776037,14.2,16.4,2,4,5.2
seg_1495_m6,48.34159070109928,-101.0214501533493,0,173.20268940316774,392.5754361776037,14.2,16.4,2,7,7.9
seg_1495_m9,48.34159070109928,-101.0214501533493,0,173.20268940316774,392.5754361776037,14.2,16.4,2,10,7.1
seg_1496,46.15969941623274,-102.56788834994002,0,176.33461806935188,1034.809831303999,19.3,61.3,1,8,4.6
seg_1496_m0,46.15969941623274,-102.56788834994002,0,176.33461806935188,1034.809831303999,19.3,61.3,1,1,4.7
seg_1496_m3,46.15969941623274,-102.56788834994002,0,176.33461806935188,1034.809831303999,19.3,61.3,1,4,3.6
seg_1496_m6,46.15969941623274,-102.56788834994002,0,176.33461806935188,1034.809831303999,19.3,61.3,1,7,5.3
seg_1496_m9,46.15969941623274,-102.56788834994002,0,176.33461806935188,1034.809831303999,19.3,61.3,1,10,4.9
seg_1497,44.15634204666432,-103.03228107368298,0,179.1354380224447,1223.0927764391497,11.7,72.0,2,7,9.8
seg_1497_m0,44.15634204666432,-103.03228107368298,0,179.1354380224447,1223.0927764391497,11.7,72.0,2,1,9.5
seg_1497_m3,44.15634204666432,-103.03228107368298,0,179.1354380224447,1223.0927764391497,11.7,72.0,2,4,7.3
seg_1497_m6,44.15634204666432,-103.03228107368298,0,179.1354380224447,1223.0927764391497,11.7,72.0,2,7,11.2
seg_1497_m9,44.15634204666432,-103.03228107368298,0,179.1354380224447,1223.0927764391497,11.7,72.0,2,10,9.8
seg_1498,45.03392042017256,-101.29670301248777,1,36.80177196716517,1327.6534307270717,15.3,80.3,1,10,8.0
seg_1498_m0,45.03392042017256,-101.29670301248777,1,36.80177196716517,1327.6534307270717,15.3,80.3,1,1,7.7
seg_1498_m3,45.03392042017256,-101.29670301248777,1,36.80177196716517,1327.6534307270717,15.3,80.3,1,4,5.9
seg_1498_m6,45.03392042017256,-101.29670301248777,1,36.80177196716517,1327.6534307270717,15.3,80.3,1,7,9.0
seg_1498_m9,45.03392042017256,-101.29670301248777,1,36.80177196716517,1327.6534307270717,15.3,80.3,1,10,8.1
seg_1499,45.44388072133553,-103.9439074630033,0,267.0861239700088,419.21980872064876,19.1,17.7,2,10,9.1
seg_1499_m0,45.44388072133553,-103.9439074630033,0,267.0861239700088,419.21980872064876,19.1,17.7,2,1,8.8
seg_1499_m3,45.44388072133553,-103.9439074630033,0,267.0861239700088,419.21980872064876,19.1,17.7,2,4,7.0
seg_1499_m6,45.44388072133553,-103.9439074630033,0,267.0861239700088,419.21980872064876,19.1,17.7,2,7,10.5
seg_1499_m9,45.44388072133553,-103.9439074630033,0,267.0861239700088,419.21980872064876,19.1,17.7,2,10,9.3
seg_1500,46.358684674795924,-96.37934613059988,0,72.64072149175297,675.6223250752677,15.0,32.6,3,2,4.2
seg_1500_m0,46.358684674795924,-96.37934613059988,0,72.64072149175297,675.6223250752677,15.0,32.6,3,1,4.1
seg_1500_m3,46.358684674795924,-96.37934613059988,0,72.64072149175297,675.6223250752677,15.0,32.6,3,4,3.7
seg_1500_m6,46.358684674795924,-96.37934613059988,0,72.64072149175297,675.6223250752677,15.0,32.6,3,7,4.5
seg_1500_m9,46.358684674795924,-96.37934613059988,0,72.64072149175297,675.6223250752677,15.0,32.6,3,10,4.2
seg_1501,44.25272700120082,-100.41820865956011,1,15.058972608023247,1057.8831119523747,13.1,60.3,3,2,4.4
seg_1501_m0,44.25272700120082,-100.41820865956011,1,15.058972608023247,1057.8831119523747,13.1,60.3,3,1,4.2
seg_1501_m3,44.25272700120082,-100.41820865956011,1,15.058972608023247,1057.8831119523747,13.1,60.3,3,4,3.3
seg_1501_m6,44.25272700120082,-100.41820865956011,1,15.058972608023247,1057.8831119523747,13.1,60.3,3,7,5.0
seg_1501_m9,44.25272700120082,-100.41820865956011,1,15.058972608023247,1057.8831119523747,13.1,60.3,3,10,4.4
seg_1502,45.29426194809934,-100.57627346088454,0,105.62277471448166,1066.386069336058,14.2,61.6,4,7,9.6
seg_1502_m0,45.29426194809934,-100.57627346088454,0,105.62277471448166,1066.386069336058,14.2,61.6,4,1,9.3
seg_1502_m3,45.29426194809934,-100.57627346088454,0,105.62277471448166,1066.386069336058,14.2,61.6,4,4,7.0
seg_1502_m6,45.29426194809934,-100.57627346088454,0,105.62277471448166,1066.386069336058,14.2,61.6,4,7,10.9
seg_1502_m9,45.29426194809934,-100.57627346088454,0,105.62277471448166,1066.386069336058,14.2,61.6,4,10,9.5
seg_1503,43.1539348942342,-97.59552877482255,1,38.90721823633284,612.372492775127,18.8,30.8,5,1,4.1
seg_1503_m0,43.1539348942342,-97.59552877482255,1,38.90721823633284,612.372492775127,18.8,30.8,5,1,4.2
seg_1503_m3,43.1539348942342,-97.59552877482255,1,38.90721823633284,612.372492775127,18.8,30.8,5,4,3.8
seg_1503_m6,43.1539348942342,-97.59552877482255,1,38.90721823633284,612.372492775127,18.8,30.8,5,7,4.6
seg_1503_m9,43.1539348942342,-97.59552877482255,1,38.90721823633284,612.372492775127,18.8,30.8,5,10,4.3
seg_1504,48.87699421655755,-101.95656849536016,0,264.96744876496604,961.4483735426987,12.4,58.8,1,5,8.7
seg_1504_m0,48.87699421655755,-101.95656849536016,0,264.96744876496604,961.4483735426987,12.4,58.8,1,1,8.6
seg_1504_m3,48.87699421655755,-101.95656849536016,0,264.96744876496604,961.4483735426987,12.4,58.8,1,4,6.7
seg_1504_m6,48.87699421655755,-101.95656849536016,0,264.96744876496604,961.4483735426987,12.4,58.8,1,7,9.9
seg_1504_m9,48.87699421655755,-101.95656849536016,0,264.96744876496604,961.4483735426987,12.4,58.8,1,10,9.0
seg_1505,46.62820217174503,-96.99036354095668,1,33.29417400857568,215.2326675743773,10.3,5.8,3,1,7.4
seg_1505_m0,46.62820217174503,-96.99036354095668,1,33.29417400857568,215.2326675743773,10.3,5.8,3,1,7.6
seg_1505_m3,46.62820217174503,-96.99036354095668,1,33.29417400857568,215.2326675743773,10.3,5.8,3,4,6.9
seg_1505_m6,46.62820217174503,-96.99036354095668,1,33.29417400857568,215.2326675743773,10.3,5.8,3,7,8.3
seg_1505_m9,46.62820217174503,-96.99036354095668,1,33.29417400857568,215.2326675743773,10.3,5.8,3,10,7.9
seg_1506,43.12934549393725,-97.81693750355738,0,55.44844065655759,477.60752190038374,19.6,24.8,1,2,10.2
seg_1506_m0,43.12934549393725,-97.81693750355738,0,55.44844065655759,477.60752190038374,19.6,24.8,1,1,10.4
seg_1506_m3,43.12934549393725,-97.81693750355738,0,55.44844065655759,477.60752190038374,19.6,24.8,1,4,9.4
seg_1506_m6,43.12934549393725,-97.81693750355738,0,55.44844065655759,477.60752190038374,19.6,24.8,1,7,11.6
seg_1506_m9,43.12934549393725,-97.81693750355738,0,55.44844065655759,477.60752190038374,19.6,24.8,1,10,10.8
seg_1507,44.08841707694284,-101.39762830182575,0,92.84412814095877,964.30309303942,12.0,54.3,3,5,11.0
seg_1507_m0,44.08841707694284,-101.39762830182575,0,92.84412814095877,964.30309303942,12.0,54.3,3,1,11.4
seg_1507_m3,44.08841707694284,-101.39762830182575,0,92.84412814095877,964.30309303942,12.0,54.3,3,4,9.1
seg_1507_m6,44.08841707694284,-101.39762830182575,0,92.84412814095877,964.30309303942,12.0,54.3,3,7,13.2
seg_1507_m9,44.08841707694284,-101.39762830182575,0,92.84412814095877,964.30309303942,12.0,54.3,3,10,11.9
seg_1508,48.861977659316025,-99.68340550387498,0,259.23363474445523,705.4112281500768,15.8,38.9,2,12,11.4
seg_1508_m0,48.861977659316025,-99.68340550387498,0,259.23363474445523,705.4112281500768,15.8,38.9,2,1,11.5
seg_1508_m3,48.861977659316025,-99.68340550387498,0,259.23363474445523,705.4112281500768,15.8,38.9,2,4,10.2
seg_1508_m6,48.861977659316025,-99.68340550387498,0,259.23363474445523,705.4112281500768,15.8,38.9,2,7,12.5
seg_1508_m9,48.861977659316025,-99.68340550387498,0,259.23363474445523,705.4112281500768,15.8,38.9,2,10,11.7
seg_1509,43.534639282385704,-99.56147939256378,0,127.50959353513616,1435.140102662494,16.9,82.5,4,12,10.0
seg_1509_m0,43.534639282385704,-99.56147939256378,0,127.50959353513616,1435.140102662494,16.9,82.5,4,1,9.5
seg_1509_m3,43.534639282385704,-99.56147939256378,0,127.50959353513616,1435.140102662494,16.9,82.5,4,4,8.7
seg_1509_m6,43.534639282385704,-99.56147939256378,0,127.50959353513616,1435.140102662494,16.9,82.5,4,7,10.7
seg_1509_m9,43.534639282385704,-99.56147939256378,0,127.50959353513616,1435.140102662494,16.9,82.5,4,10,9.9
seg_1510,46.48585125138275,-99.25536543009726,0,172.78960413917216,1305.2148244698385,13.9,81.3,2,9,7.9
seg_1510_m0,46.48585125138275,-99.25536543009726,0,172.78960413917216,1305.2148244698385,13.9,81.3,2,1,7.9
seg_1510_m3,46.48585125138275,-99.25536543009726,0,172.78960413917216,1305.2148244698385,13.9,81.3,2,4,7.1
seg_1510_m6,46.48585125138275,-99.25536543009726,0,172.78960413917216,1305.2148244698385,13.9,81.3,2,7,8.5
seg_1510_m9,46.48585125138275,-99.25536543009726,0,172.78960413917216,1305.2148244698385,13.9,81.3,2,10,8.2
seg_1511,45.817099453710455,-103.38035174128414,0,222.29738434319376,734.5864422756669,12.4,44.1,3,9,10.0
seg_1511_m0,45.817099453710455,-103.38035174128414,0,222.29738434319376,734.5864422756669,12.4,44.1,3,1,10.3
seg_1511_m3,45.817099453710455,-103.38035174128414,0,222.29738434319376,734.5864422756669,12.4,44.1,3,4,8.0
seg_1511_m6,45.817099453710455,-103.38035174128414,0,222.29738434319376,734.5864422756669,12.4,44.1,3,7,11.7
seg_1511_m9,45.817099453710455,-103.38035174128414,0,222.29738434319376,734.5864422756669,12.4,44.1,3,10,10.5
seg_1512,44.77678278872056,-102.54052562048932,0,105.29044379247543,823.6045783441622,11.9,43.1,5,3,7.1
seg_1512_m0,44.77678278872056,-102.54052562048932,0,105.29044379247543,823.6045783441622,11.9,43.1,5,1,6.9
seg_1512_m3,44.77678278872056,-102.54052562048932,0,105.29044379247543,823.6045783441622,11.9,43.1,5,4,5.4
seg_1512_m6,44.77678278872056,-102.54052562048932,0,105.29044379247543,823.6045783441622,11.9,43.1,5,7,8.1
seg_1512_m9,44.77678278872056,-102.54052562048932,0,105.29044379247543,823.6045783441622,11.9,43.1,5,10,7.2
seg_1513,43.38316044191952,-96.4882406214751,1,33.52461369371175,268.7297747521527,17.2,10.5,1,11,9.5
seg_1513_m0,43.38316044191952,-96.4882406214751,1,33.52461369371175,268.7297747521527,17.2,10.5,1,1,9.4
seg_1513_m3,43.38316044191952,-96.4882406214751,1,33.52461369371175,268.7297747521527,17.2,10.5,1,4,8.5
seg_1513_m6,43.38316044191952,-96.4882406214751,1,33.52461369371175,268.7297747521527,17.2,10.5,1,7,10.3
seg_1513_m9,43.38316044191952,-96.4882406214751,1,33.52461369371175,268.7297747521527,17.2,10.5,1,10,9.7
seg_1514,45.238806937768864,-102.1238765912385,0,69.25162025264665,893.2036212511737,16.3,53.7,2,8,9.5
seg_1514_m0,45.238806937768864,-102.1238765912385,0,69.25162025264665,893.2036212511737,16.3,53.7,2,1,9.7
seg_1514_m3,45.238806937768864,-102.1238765912385,0,69.25162025264665,893.2036212511737,16.3,53.7,2,4,7.6
seg_1514_m6,45.238806937768864,-102.1238765912385,0,69.25162025264665,893.2036212511737,16.3,53.7,2,7,11.2
seg_1514_m9,45.238806937768864,-102.1238765912385,0,69.25162025264665,893.2036212511737,16.3,53.7,2,10,10.1
seg_1515,48.35827003556959,-102.30451916348716,0,241.97908815857863,661.8760966368994,16.2,40.6,3,11,6.2
seg_1515_m0,48.35827003556959,-102.30451916348716,0,241.97908815857863,661.8760966368994,16.2,40.6,3,1,6.0
seg_1515_m3,48.35827003556959,-102.30451916348716,0,241.97908815857863,661.8760966368994,16.2,40.6,3,4,4.7
seg_1515_m6,48.35827003556959,-102.30451916348716,0,241.97908815857863,661.8760966368994,16.2,40.6,3,7,7.0
seg_1515_m9,48.35827003556959,-102.30451916348716,0,241.97908815857863,661.8760966368994,16.2,40.6,3,10,6.4
seg_1516,46.12469326047758,-100.51375074060991,0,80.57467449568203,185.7543564651408,11.9,5.6,4,1,10.9
seg_1516_m0,46.12469326047758,-100.51375074060991,0,80.57467449568203,185.7543564651408,11.9,5.6,4,1,10.6
seg_1516_m3,46.12469326047758,-100.51375074060991,0,80.57467449568203,185.7543564651408,11.9,5.6,4,4,8.0
seg_1516_m6,46.12469326047758,-100.51375074060991,0,80.57467449568203,185.7543564651408,11.9,5.6,4,7,12.2
seg_1516_m9,46.12469326047758,-100.51375074060991,0,80.57467449568203,185.7543564651408,11.9,5.6,4,10,10.9
seg_1517,46.94964183296638,-99.03235035527057,0,194.6989347828161,130.23760051736951,17.4,5.1,1,7,7.8
seg_1517_m0,46.94964183296638,-99.03235035527057,0,194.6989347828161,130.23760051736951,17.4,5.1,1,1,7.9
seg_1517_m3,46.94964183296638,-99.03235035527057,0,194.6989347828161,130.23760051736951,17.4,5.1,1,4,7.0
seg_1517_m6,46.94964183296638,-99.03235035527057,0,194.6989347828161,130.23760051736951,17.4,5.1,1,7,8.6
seg_1517_m9,46.94964183296638,-99.03235035527057,0,194.6989347828161,130.23760051736951,17.4,5.1,1,10,8.2
seg_1518,48.10630020675936,-97.79890606815567,0,177.29023196503385,279.2880234409753,15.3,11.5,5,8,4.0
seg_1518_m0,48.10630020675936,-97.79890606815567,0,177.29023196503385,279.2880234409753,15.3,11.5,5,1,4.0
seg_1518_m3,48.10630020675936,-97.79890606815567,0,177.29023196503385,279.2880234409753,15.3,11.5,5,4,3.6
seg_1518_m6,48.10630020675936,-97.79890606815567,0,177.29023196503385,279.2880234409753,15.3,11.5,5,7,4.4
seg_1518_m9,48.10630020675936,-97.79890606815567,0,177.29023196503385,279.2880234409753,15.3,11.5,5,10,4.2
seg_1519,46.29735346284972,-100.7801501005303,0,55.79376811136195,1377.1011219453653,13.3,83.2,3,1,9.1
seg_1519_m0,46.29735346284972,-100.7801501005303,0,55.79376811136195,1377.1011219453653,13.3,83.2,3,1,8.9
seg_1519_m3,46.29735346284972,-100.7801501005303,0,55.79376811136195,1377.1011219453653,13.3,83.2,3,4,6.6
seg_1519_m6,46.29735346284972,-100.7801501005303,0,55.79376811136195,1377.1011219453653,13.3,83.2,3,7,10.2
seg_1519_m9,46.29735346284972,-100.7801501005303,0,55.79376811136195,1377.1011219453653,13.3,83.2,3,10,9.0
seg_1520,48.718528697264176,-96.79466256106537,0,206.29753612026477,607.5544325594218,18.7,32.2,1,7,5.6
seg_1520_m0,48.718528697264176,-96.79466256106537,0,206.29753612026477,607.5544325594218,18.7,32.2,1,1,5.6
seg_1520_m3,48.718528697264176,-96.79466256106537,0,206.29753612026477,607.5544325594218,18.7,32.2,1,4,5.1
seg_1520_m6,48.718528697264176,-96.79466256106537,0,206.29753612026477,607.5544325594218,18.7,32.2,1,7,6.2
seg_1520_m9,48.718528697264176,-96.79466256106537,0,206.29753612026477,607.5544325594218,18.7,32.2,1,10,5.8
seg_1521,45.792491490039644,-100.28163236357703,0,124.7673427279401,1204.1443436309776,10.4,71.2,1,4,7.2
seg_1521_m0,45.792491490039644,-100.28163236357703,0,124.7673427279401,1204.1443436309776,10.4,71.2,1,1,7.3
seg_1521_m3,45.792491490039644,-100.28163236357703,0,124.7673427279401,1204.1443436309776,10.4,71.2,1,4,5.7
seg_1521_m6,45.792491490039644,-100.28163236357703,0,124.7673427279401,1204.1443436309776,10.4,71.2,1,7,8.3
seg_1521_m9,45.792491490039644,-100.28163236357703,0,124.7673427279401,1204.1443436309776,10.4,71.2,1,10,7.6
seg_1522,46.19931129891459,-96.2082920248736,0,98.44817013409303,712.1130191253512,18.1,35.1,4,2,8.2
seg_1522_m0,46.19931129891459,-96.2082920248736,0,98.44817013409303,712.1130191253512,18.1,35.1,4,1,7.9
seg_1522_m3,46.19931129891459,-96.2082920248736,0,98.44817013409303,712.1130191253512,18.1,35.1,4,4,7.3
seg_1522_m6,46.19931129891459,-96.2082920248736,0,98.44817013409303,712.1130191253512,18.1,35.1,4,7,8.8
seg_1522_m9,46.19931129891459,-96.2082920248736,0,98.44817013409303,712.1130191253512,18.1,35.1,4,10,8.3
seg_1523,44.196731303834675,-101.10371200320711,0,85.84426146207065,1255.3154825560737,12.5,74.4,4,2,8.6
seg_1523_m0,44.196731303834675,-101.10371200320711,0,85.84426146207065,1255.3154825560737,12.5,74.4,4,1,8.9
seg_1523_m3,44.196731303834675,-101.10371200320711,0,85.84426146207065,1255.3154825560737,12.5,74.4,4,4,7.0
seg_1523_m6,44.196731303834675,-101.10371200320711,0,85.84426146207065,1255.3154825560737,12.5,74.4,4,7,10.3
seg_1523_m9,44.196731303834675,-101.10371200320711,0,85.84426146207065,1255.3154825560737,12.5,74.4,4,10,9.4
seg_1524,44.75264687372431,-103.1410667490932,0,171.83860020830835,321.2872472159739,10.1,12.0,3,4,8.2
seg_1524_m0,44.75264687372431,-103.1410667490932,0,171.83860020830835,321.2872472159739,10.1,12.0,3,1,8.1
seg_1524_m3,44.75264687372431,-103.1410667490932,0,171.83860020830835,321.2872472159739,10.1,12.0,3,4,6.3
seg_1524_m6,44.75264687372431,-103.1410667490932,0,171.83860020830835,321.2872472159739,10.1,12.0,3,7,9.4
seg_1524_m9,44.75264687372431,-103.1410667490932,0,171.83860020830835,321.2872472159739,10.1,12.0,3,10,8.3
seg_1525,46.71083340935863,-101.43970359178967,0,73.8929517718812,855.6922954664694,16.7,49.2,4,5,10.1
seg_1525_m0,46.71083340935863,-101.43970359178967,0,73.8929517718812,855.6922954664694,16.7,49.2,4,1,9.9
seg_1525_m3,46.71083340935863,-101.43970359178967,0,73.8929517718812,855.6922954664694,16.7,49.2,4,4,7.7
seg_1525_m6,46.71083340935863,-101.43970359178967,0,73.8929517718812,855.6922954664694,16.7,49.2,4,7,11.6
seg_1525_m9,46.71083340935863,-101.43970359178967,0,73.8929517718812,855.6922954664694,16.7,49.2,4,10,10.5
seg_1526,43.64881393268779,-102.71647600706021,0,186.13562329005674,1343.6015991893257,15.6,76.5,5,2,8.1
seg_1526_m0,43.64881393268779,-102.71647600706021,0,186.13562329005674,1343.6015991893257,15.6,76.5,5,1,8.0
seg_1526_m3,43.64881393268779,-102.71647600706021,0,186.13562329005674,1343.6015991893257,15.6,76.5,5,4,6.9
seg_1526_m6,43.64881393268779,-102.71647600706021,0,186.13562329005674,1343.6015991893257,15.6,76.5,5,7,8.7
seg_1526_m9,43.64881393268779,-102.71647600706021,0,186.13562329005674,1343.6015991893257,15.6,76.5,5,10,8.1
seg_1527,47.0500679133876,-103.20503510449583,0,270.6062809905323,1373.6402866059718,16.8,81.0,3,4,3.3
seg_1527_m0,47.0500679133876,-103.20503510449583,0,270.6062809905323,1373.6402866059718,16.8,81.0,3,1,3.1
seg_1527_m3,47.0500679133876,-103.20503510449583,0,270.6062809905323,1373.6402866059718,16.8,81.0,3,4,2.4
seg_1527_m6,47.0500679133876,-103.20503510449583,0,270.6062809905323,1373.6402866059718,16.8,81.0,3,7,3.7
seg_1527_m9,47.0500679133876,-103.20503510449583,0,270.6062809905323,1373.6402866059718,16.8,81.0,3,10,3.3
